action,plants,actionMs,allocatedBytes,maxFrameMs,plantInfoMs,worldChangedMs,guideMs,inventoryBuildMs,inventoryInitMs,inventorySubscribeMs,createMs,cloneMs,spawnMs,variantMs,writeMs,replayMs,installMs,findReplayMs,expandReplayMs,placementValidationMs,traitsMs,measureMs,scoreMs,selectStageMs,matchesMs,requirementsMs,isReadyMs
water.walk,0,0.001,234424,5.226,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.759,0.560,0.000,0.036,0.000,0.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,212844,4.926,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.199,0.088,0.000,0.019,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,170436,3.604,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.217,0.098,0.000,0.020,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.002,170588,4.047,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.248,0.099,0.000,0.023,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.003,235032,5.160,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.500,0.000,0.033,0.000,0.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,213452,5.437,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.228,0.096,0.000,0.022,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,171044,4.068,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.229,0.099,0.000,0.022,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,171196,3.580,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.226,0.097,0.000,0.022,0.000,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,171348,3.326,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.086,0.000,0.018,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,235792,4.780,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.624,0.474,0.000,0.025,0.000,0.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,214212,5.199,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.236,0.106,0.000,0.025,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,171804,3.360,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.221,0.103,0.000,0.020,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,171956,3.254,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.082,0.000,0.017,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,236400,4.933,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.642,0.483,0.000,0.025,0.000,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,214820,5.648,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.231,0.099,0.000,0.023,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,347127,5.751,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.987,0.605,0.000,0.074,0.000,0.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,172564,3.572,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.234,0.103,0.000,0.020,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,237008,5.329,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.723,0.565,0.000,0.032,0.000,0.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,215428,5.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.229,0.098,0.000,0.021,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.002,173020,3.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.091,0.000,0.020,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,192968,5.424,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.298,0.140,0.000,0.034,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,244579,5.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.592,0.450,0.000,0.032,0.000,0.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,222951,6.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.302,0.121,0.000,0.029,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,173628,3.908,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.246,0.110,0.000,0.021,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,173780,3.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.198,0.088,0.000,0.019,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,238224,5.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.644,0.439,0.000,0.036,0.000,0.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,216644,5.321,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243,0.111,0.000,0.022,0.000,0.089,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,174236,4.735,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.314,0.136,0.000,0.027,0.000,0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,188472,4.105,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.236,0.102,0.000,0.025,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,238832,5.018,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.716,0.550,0.000,0.027,0.000,0.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,217252,5.411,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.089,0.000,0.018,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,174844,3.973,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.258,0.110,0.000,0.028,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,174996,3.718,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.235,0.101,0.000,0.023,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,239440,4.526,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.635,0.484,0.000,0.025,0.000,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,217860,5.162,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.205,0.090,0.000,0.021,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,175452,3.848,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.229,0.105,0.000,0.028,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,175604,4.323,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.256,0.114,0.000,0.027,0.000,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,175808,3.906,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.206,0.089,0.000,0.020,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,293506,5.306,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.878,0.672,0.000,0.031,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,342246,5.277,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.099,0.000,0.017,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,351383,5.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.884,0.540,0.000,0.070,0.000,0.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.002,241112,4.731,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.646,0.487,0.000,0.028,0.000,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,219532,5.070,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.197,0.086,0.000,0.018,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,177124,4.100,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.105,0.000,0.024,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,177276,4.373,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.252,0.107,0.000,0.027,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,241720,4.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.652,0.493,0.000,0.031,0.000,0.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,220140,4.770,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.197,0.086,0.000,0.020,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,177732,3.836,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.215,0.094,0.000,0.019,0.000,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,177884,3.868,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.244,0.105,0.000,0.023,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,178036,3.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.203,0.089,0.000,0.022,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,242480,5.035,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.829,0.660,0.000,0.044,0.000,0.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.002,240696,6.269,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.100,0.000,0.024,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,185407,4.142,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.106,0.000,0.024,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,178644,3.373,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.225,0.097,0.000,0.019,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,243088,4.520,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.624,0.478,0.000,0.024,0.000,0.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,221508,5.182,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.206,0.092,0.000,0.023,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,179100,3.430,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.091,0.000,0.021,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,179252,4.045,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.225,0.098,0.000,0.021,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,179404,3.821,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.235,0.099,0.000,0.022,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,243848,4.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.591,0.432,0.000,0.030,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,222268,4.857,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.086,0.000,0.017,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,179860,3.732,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.281,0.116,0.000,0.021,0.000,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,180012,4.551,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.096,0.000,0.020,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,244456,5.321,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.623,0.000,0.033,0.000,0.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,222876,4.954,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.215,0.101,0.000,0.023,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,180468,4.124,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.227,0.103,0.000,0.021,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,180620,4.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.256,0.110,0.000,0.024,0.000,0.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,426275,6.960,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.354,1.005,0.000,0.078,0.000,0.925,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,223484,4.881,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.203,0.093,0.000,0.018,0.000,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,181076,3.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.198,0.089,0.000,0.022,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,181228,4.213,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.133,0.000,0.031,0.000,0.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,245672,4.934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.669,0.503,0.000,0.025,0.000,0.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,224092,5.734,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.237,0.102,0.000,0.021,0.000,0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,181684,3.928,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.108,0.000,0.025,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,181836,3.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.193,0.084,0.000,0.018,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,246280,4.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.743,0.580,0.000,0.031,0.000,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,224700,4.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.183,0.082,0.000,0.017,0.000,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,182292,4.238,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.313,0.125,0.000,0.024,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,182444,3.659,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.241,0.096,0.000,0.022,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,182596,3.417,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.090,0.000,0.020,0.000,0.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,247092,5.349,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.694,0.529,0.000,0.032,0.000,0.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,225460,5.708,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.228,0.100,0.000,0.020,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,183052,3.704,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.260,0.112,0.000,0.024,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,183204,3.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.212,0.092,0.000,0.019,0.000,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,267444,5.977,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.674,0.504,0.000,0.033,0.000,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,232983,5.938,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.261,0.110,0.000,0.025,0.000,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,183660,4.395,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.106,0.000,0.025,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,183812,3.567,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.239,0.103,0.000,0.023,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,248256,4.423,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.629,0.483,0.000,0.024,0.000,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,226676,5.264,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.215,0.096,0.000,0.021,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,184268,4.063,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.100,0.000,0.021,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,184420,3.249,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.227,0.096,0.000,0.021,0.000,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,184572,2.962,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.193,0.086,0.000,0.018,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,302322,5.295,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.858,0.659,0.000,0.027,0.000,0.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,552225,6.949,0.000,0.000,0.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.879,0.539,0.000,0.072,0.000,0.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,185484,3.376,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224,0.103,0.000,0.021,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,185636,3.678,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.232,0.101,0.000,0.021,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,250080,4.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.575,0.437,0.000,0.024,0.000,0.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,228500,6.220,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.139,0.000,0.028,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,186092,3.821,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.266,0.104,0.000,0.025,0.000,0.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,186244,3.371,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.095,0.000,0.019,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,250688,5.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.798,0.628,0.000,0.033,0.000,0.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,229108,4.661,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.197,0.085,0.000,0.019,0.000,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,186700,4.060,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.253,0.106,0.000,0.024,0.000,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,186852,4.757,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.110,0.000,0.024,0.000,0.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,251296,5.737,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.782,0.596,0.000,0.040,0.000,0.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,229716,5.384,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.253,0.109,0.000,0.026,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,187308,3.561,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.205,0.090,0.000,0.019,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,187460,4.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.249,0.114,0.000,0.024,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,251904,4.260,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.637,0.485,0.000,0.027,0.000,0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,230324,4.702,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.213,0.093,0.000,0.020,0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,187916,3.662,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.090,0.000,0.018,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,188068,3.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.198,0.086,0.000,0.022,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,188220,2.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.193,0.088,0.000,0.019,0.000,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,252664,5.490,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.830,0.600,0.000,0.039,0.000,0.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,231084,5.486,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.096,0.000,0.020,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,193941,3.797,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.252,0.107,0.000,0.022,0.000,0.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,188828,3.334,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.097,0.000,0.020,0.000,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.000,253272,5.324,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.653,0.493,0.000,0.026,0.000,0.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,231692,5.153,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.118,0.000,0.030,0.000,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,363999,4.420,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.726,0.455,0.000,0.066,0.000,0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,189436,4.523,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.139,0.000,0.031,0.000,0.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,253880,5.520,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.717,0.552,0.000,0.026,0.000,0.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,232352,5.381,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.255,0.102,0.000,0.024,0.000,0.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000
water.walk,0,0.001,189892,3.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.204,0.092,0.000,0.020,0.000,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000
